Time : 07-23-19-05-46.8 //TaskState : Task1//User1 Position(4.84, 0.00, 3.15)/User2 Position(1.94, 0.00, 3.65)/User3 Position(4.67, 1.66, 3.82)/
Time : 07-23-19-05-47.0 //TaskState : Task1//User1 Position(4.84, 0.00, 3.15)/User2 Position(1.94, 0.00, 3.65)/User3 Position(4.67, 1.65, 3.82)/
Time : 07-23-19-05-47.1 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(4.37, 1.51, 3.34)/User3 Position(4.66, 1.65, 3.82)/
Time : 07-23-19-05-47.3 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(3.58, 1.04, 5.06)/User3 Position(4.65, 1.65, 3.82)/
Time : 07-23-19-05-47.9 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.58, 1.05, 5.07)/User3 Position(4.60, 1.64, 3.82)/
Time : 07-23-19-05-48.0 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.58, 1.04, 5.07)/User3 Position(4.54, 1.68, 3.73)/
Time : 07-23-19-05-48.1 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.58, 1.04, 5.07)/User3 Position(4.52, 1.69, 3.70)/
Time : 07-23-19-05-48.2 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.58, 1.04, 5.07)/User3 Position(4.49, 1.69, 3.66)/
Time : 07-23-19-05-48.3 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.58, 1.06, 5.07)/User3 Position(4.46, 1.70, 3.63)/
Time : 07-23-19-05-48.4 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.57, 1.06, 5.07)/User3 Position(4.43, 1.69, 3.62)/
Time : 07-23-19-05-48.5 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.57, 1.06, 5.07)/User3 Position(4.41, 1.68, 3.61)/
Time : 07-23-19-05-48.7 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.57, 1.06, 5.07)/User3 Position(4.40, 1.67, 3.60)/
Time : 07-23-19-05-48.8 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.57, 1.06, 5.07)/User3 Position(4.40, 1.65, 3.59)/
Time : 07-23-19-05-48.9 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.55, 1.09, 5.10)/User3 Position(4.39, 1.65, 3.58)/
Time : 07-23-19-05-49.0 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.38, 1.09, 4.93)/User3 Position(4.38, 1.66, 3.58)/
Time : 07-23-19-05-49.1 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.34, 1.04, 4.92)/User3 Position(4.37, 1.68, 3.57)/
Time : 07-23-19-05-49.2 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.36, 1.07, 4.95)/User3 Position(4.37, 1.69, 3.56)/
Time : 07-23-19-05-49.3 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.40, 1.05, 4.98)/User3 Position(4.35, 1.69, 3.54)/
Time : 07-23-19-05-49.4 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.42, 1.06, 5.00)/User3 Position(4.32, 1.70, 3.52)/
Time : 07-23-19-05-49.5 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.44, 1.13, 4.95)/User3 Position(4.29, 1.70, 3.50)/
Time : 07-23-19-05-49.6 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.48, 1.25, 4.87)/User3 Position(4.26, 1.70, 3.46)/
Time : 07-23-19-05-49.8 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.48, 1.41, 4.84)/User3 Position(4.24, 1.70, 3.42)/
Time : 07-23-19-05-49.9 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.45, 1.49, 4.83)/User3 Position(4.23, 1.70, 3.40)/
Time : 07-23-19-05-50.0 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.44, 1.50, 4.83)/User3 Position(4.22, 1.69, 3.40)/
