Time : 08-26-13-00-08.2 //TaskState : Task1//User1 Position(4.84, 0.00, 3.15)/User2 Position(1.94, 0.00, 3.65)/User3 Position(4.46, 1.60, 3.94)/
Time : 08-26-13-00-08.4 //TaskState : Task1//User1 Position(2.51, 1.36, 1.71)/User2 Position(1.94, 0.00, 3.65)/User3 Position(4.46, 1.59, 3.95)/
Time : 08-26-13-00-08.4 //TaskState : Task1//User1 Position(2.88, 1.26, 4.02)/User2 Position(3.64, 1.40, 3.45)/User3 Position(4.47, 1.59, 3.95)/
Time : 08-26-13-00-08.6 //TaskState : Task1//User1 Position(2.88, 1.28, 4.02)/User2 Position(3.42, 1.20, 3.55)/User3 Position(4.47, 1.59, 3.95)/
Time : 08-26-13-00-08.9 //TaskState : Task1//User1 Position(2.84, 1.20, 3.90)/User2 Position(3.40, 1.19, 3.54)/User3 Position(4.49, 1.63, 3.96)/
Time : 08-26-13-00-09.0 //TaskState : Task1//User1 Position(2.84, 1.20, 3.90)/User2 Position(3.36, 1.18, 3.53)/User3 Position(4.47, 1.63, 3.97)/
Time : 08-26-13-00-09.1 //TaskState : Task1//User1 Position(2.85, 1.17, 3.90)/User2 Position(3.29, 1.18, 3.54)/User3 Position(4.41, 1.64, 4.05)/
Time : 08-26-13-00-09.3 //TaskState : Task1//User1 Position(2.85, 1.17, 3.90)/User2 Position(3.27, 1.18, 3.56)/User3 Position(4.42, 1.64, 4.04)/
Time : 08-26-13-00-09.4 //TaskState : Task1//User1 Position(2.84, 1.18, 3.91)/User2 Position(3.27, 1.19, 3.59)/User3 Position(4.42, 1.64, 4.05)/
Time : 08-26-13-00-09.5 //TaskState : Task1//User1 Position(2.83, 1.19, 3.92)/User2 Position(3.27, 1.19, 3.59)/User3 Position(4.42, 1.64, 4.05)/
Time : 08-26-13-00-09.6 //TaskState : Task1//User1 Position(2.82, 1.17, 3.94)/User2 Position(3.27, 1.19, 3.59)/User3 Position(4.42, 1.64, 4.04)/
Time : 08-26-13-00-09.8 //TaskState : Task1//User1 Position(2.82, 1.17, 3.95)/User2 Position(3.28, 1.19, 3.59)/User3 Position(4.42, 1.64, 4.04)/
Time : 08-26-13-00-10.0 //TaskState : Task1//User1 Position(2.81, 1.20, 3.99)/User2 Position(3.29, 1.18, 3.58)/User3 Position(4.43, 1.64, 4.04)/
Time : 08-26-13-00-10.1 //TaskState : Task1//User1 Position(2.79, 1.17, 4.07)/User2 Position(3.30, 1.16, 3.57)/User3 Position(4.43, 1.64, 4.04)/
Time : 08-26-13-00-10.2 //TaskState : Task1//User1 Position(2.79, 1.16, 4.15)/User2 Position(3.31, 1.17, 3.56)/User3 Position(4.43, 1.64, 4.04)/
Time : 08-26-13-00-10.3 //TaskState : Task1//User1 Position(2.80, 1.15, 4.22)/User2 Position(3.31, 1.18, 3.58)/User3 Position(4.44, 1.64, 4.05)/
Time : 08-26-13-00-10.4 //TaskState : Task1//User1 Position(2.78, 1.12, 4.25)/User2 Position(3.31, 1.17, 3.57)/User3 Position(4.44, 1.63, 4.06)/
Time : 08-26-13-00-10.5 //TaskState : Task1//User1 Position(2.76, 1.15, 4.26)/User2 Position(3.31, 1.16, 3.58)/User3 Position(4.44, 1.64, 4.07)/
Time : 08-26-13-00-10.6 //TaskState : Task1//User1 Position(2.74, 1.21, 4.26)/User2 Position(3.29, 1.15, 3.60)/User3 Position(4.44, 1.63, 4.07)/
Time : 08-26-13-00-10.7 //TaskState : Task1//User1 Position(2.74, 1.16, 4.27)/User2 Position(3.25, 1.16, 3.62)/User3 Position(4.44, 1.64, 4.08)/
Time : 08-26-13-00-10.8 //TaskState : Task1//User1 Position(2.74, 1.13, 4.28)/User2 Position(3.22, 1.16, 3.65)/User3 Position(4.44, 1.64, 4.08)/
Time : 08-26-13-00-10.9 //TaskState : Task1//User1 Position(2.74, 1.12, 4.30)/User2 Position(3.19, 1.17, 3.67)/User3 Position(4.44, 1.63, 4.08)/
Time : 08-26-13-00-11.0 //TaskState : Task1//User1 Position(2.73, 1.14, 4.30)/User2 Position(3.19, 1.18, 3.68)/User3 Position(4.44, 1.63, 4.08)/
Time : 08-26-13-00-11.2 //TaskState : Task1//User1 Position(2.74, 1.16, 4.31)/User2 Position(3.20, 1.20, 3.71)/User3 Position(4.44, 1.64, 4.08)/
Time : 08-26-13-00-11.3 //TaskState : Task1//User1 Position(2.75, 1.17, 4.31)/User2 Position(3.22, 1.19, 3.74)/User3 Position(4.43, 1.64, 4.08)/
Time : 08-26-13-00-11.4 //TaskState : Task1//User1 Position(2.76, 1.14, 4.30)/User2 Position(3.27, 1.19, 3.79)/User3 Position(4.43, 1.64, 4.08)/
Time : 08-26-13-00-11.5 //TaskState : Task1//User1 Position(2.78, 1.14, 4.28)/User2 Position(3.34, 1.19, 3.84)/User3 Position(4.43, 1.64, 4.08)/
Time : 08-26-13-00-11.6 //TaskState : Task1//User1 Position(2.79, 1.14, 4.27)/User2 Position(3.40, 1.19, 3.86)/User3 Position(4.43, 1.64, 4.08)/
Time : 08-26-13-00-11.7 //TaskState : Task1//User1 Position(2.81, 1.14, 4.25)/User2 Position(3.47, 1.19, 3.90)/User3 Position(4.43, 1.64, 4.08)/
Time : 08-26-13-00-11.8 //TaskState : Task1//User1 Position(2.82, 1.14, 4.23)/User2 Position(3.52, 1.19, 3.89)/User3 Position(4.43, 1.64, 4.08)/
Time : 08-26-13-00-11.9 //TaskState : Task1//User1 Position(2.84, 1.14, 4.20)/User2 Position(3.54, 1.19, 3.89)/User3 Position(4.43, 1.64, 4.08)/
Time : 08-26-13-00-12.0 //TaskState : Task1//User1 Position(2.87, 1.15, 4.16)/User2 Position(3.54, 1.20, 3.89)/User3 Position(4.43, 1.64, 4.08)/
Time : 08-26-13-00-12.2 //TaskState : Task1//User1 Position(2.88, 1.16, 4.13)/User2 Position(3.56, 1.24, 3.84)/User3 Position(4.43, 1.64, 4.07)/
Time : 08-26-13-00-12.3 //TaskState : Task1//User1 Position(2.89, 1.17, 4.11)/User2 Position(3.55, 1.25, 3.80)/User3 Position(4.43, 1.64, 4.07)/
Time : 08-26-13-00-12.4 //TaskState : Task1//User1 Position(2.90, 1.16, 4.09)/User2 Position(3.55, 1.21, 3.80)/User3 Position(4.43, 1.64, 4.07)/
Time : 08-26-13-00-12.5 //TaskState : Task1//User1 Position(2.91, 1.15, 4.09)/User2 Position(3.54, 1.17, 3.81)/User3 Position(4.43, 1.64, 4.07)/
Time : 08-26-13-00-12.6 //TaskState : Task1//User1 Position(2.90, 1.14, 4.12)/User2 Position(3.53, 1.18, 3.81)/User3 Position(4.43, 1.63, 4.07)/
Time : 08-26-13-00-12.7 //TaskState : Task1//User1 Position(2.89, 1.14, 4.21)/User2 Position(3.54, 1.17, 3.79)/User3 Position(4.43, 1.64, 4.07)/
Time : 08-26-13-00-12.8 //TaskState : Task1//User1 Position(2.86, 1.18, 4.31)/User2 Position(3.57, 1.11, 3.73)/User3 Position(4.43, 1.63, 4.07)/
Time : 08-26-13-00-12.9 //TaskState : Task1//User1 Position(2.79, 1.25, 4.41)/User2 Position(3.60, 1.11, 3.68)/User3 Position(4.43, 1.63, 4.07)/
Time : 08-26-13-00-13.0 //TaskState : Task1//User1 Position(2.77, 1.24, 4.46)/User2 Position(3.61, 1.10, 3.63)/User3 Position(4.43, 1.64, 4.08)/
Time : 08-26-13-00-13.2 //TaskState : Task1//User1 Position(2.76, 1.23, 4.49)/User2 Position(3.61, 1.08, 3.60)/User3 Position(4.42, 1.64, 4.08)/
Time : 08-26-13-00-13.3 //TaskState : Task1//User1 Position(2.77, 1.23, 4.49)/User2 Position(3.59, 1.09, 3.59)/User3 Position(4.42, 1.64, 4.08)/
