Time : 07-23-20-28-52.8 //TaskState : Task1//User1 Position(4.84, 0.00, 3.15)/User2 Position(1.94, 0.00, 3.65)/User3 Position(4.51, 1.30, 3.39)/
Time : 07-23-20-28-52.9 //TaskState : Task1//User1 Position(-0.36, 1.38, -1.07)/User2 Position(1.94, 0.00, 3.65)/User3 Position(4.51, 1.29, 3.39)/
Time : 07-23-20-28-53.2 //TaskState : Task1//User1 Position(1.13, 1.38, -0.14)/User2 Position(3.23, 1.24, 3.80)/User3 Position(4.50, 1.29, 3.39)/
Time : 07-23-20-28-53.7 //TaskState : Task1//User1 Position(3.35, 1.37, 0.17)/User2 Position(3.09, 0.98, 3.85)/User3 Position(4.50, 1.29, 3.39)/
Time : 07-23-20-28-53.8 //TaskState : Task1//User1 Position(4.59, 1.37, 1.13)/User2 Position(3.16, 1.05, 3.83)/User3 Position(4.50, 1.29, 3.39)/
Time : 07-23-20-28-53.9 //TaskState : Task1//User1 Position(4.80, 1.37, 1.38)/User2 Position(3.16, 1.05, 3.83)/User3 Position(4.50, 1.29, 3.39)/
Time : 07-23-20-28-54.0 //TaskState : Task1//User1 Position(4.99, 1.37, 1.59)/User2 Position(3.16, 1.05, 3.83)/User3 Position(4.50, 1.29, 3.39)/
Time : 07-23-20-28-54.1 //TaskState : Task1//User1 Position(5.23, 1.37, 1.84)/User2 Position(3.16, 1.05, 3.83)/User3 Position(4.50, 1.29, 3.39)/
Time : 07-23-20-28-54.3 //TaskState : Task1//User1 Position(5.36, 1.37, 1.97)/User2 Position(3.16, 1.05, 3.83)/User3 Position(4.50, 1.29, 3.39)/
Time : 07-23-20-28-54.4 //TaskState : Task1//User1 Position(5.46, 1.37, 2.08)/User2 Position(3.16, 1.05, 3.83)/User3 Position(4.50, 1.29, 3.39)/
Time : 07-23-20-28-54.4 //TaskState : Task1//User1 Position(5.56, 1.37, 2.18)/User2 Position(3.16, 1.05, 3.83)/User3 Position(4.50, 1.29, 3.39)/
Time : 07-23-20-28-54.6 //TaskState : Task1//User1 Position(5.65, 1.37, 2.28)/User2 Position(3.16, 1.05, 3.83)/User3 Position(4.50, 1.29, 3.39)/
Time : 07-23-20-28-54.7 //TaskState : Task1//User1 Position(5.72, 1.37, 2.37)/User2 Position(3.16, 1.05, 3.83)/User3 Position(4.50, 1.29, 3.39)/
Time : 07-23-20-28-54.8 //TaskState : Task1//User1 Position(5.74, 1.37, 2.42)/User2 Position(3.16, 1.05, 3.83)/User3 Position(4.50, 1.28, 3.38)/
Time : 07-23-20-28-54.9 //TaskState : Task1//User1 Position(5.72, 1.37, 2.45)/User2 Position(3.16, 1.05, 3.83)/User3 Position(4.49, 1.28, 3.37)/
Time : 07-23-20-28-55.0 //TaskState : Task1//User1 Position(5.68, 1.37, 2.49)/User2 Position(3.16, 1.05, 3.83)/User3 Position(4.49, 1.27, 3.36)/
Time : 07-23-20-28-55.1 //TaskState : Task1//User1 Position(5.58, 1.37, 2.51)/User2 Position(3.15, 1.05, 3.83)/User3 Position(4.49, 1.27, 3.36)/
Time : 07-23-20-28-55.2 //TaskState : Task1//User1 Position(5.50, 1.37, 2.52)/User2 Position(3.16, 1.05, 3.83)/User3 Position(4.49, 1.27, 3.36)/
Time : 07-23-20-28-55.3 //TaskState : Task1//User1 Position(5.47, 1.37, 2.53)/User2 Position(3.16, 1.05, 3.83)/User3 Position(4.49, 1.28, 3.37)/
Time : 07-23-20-28-55.4 //TaskState : Task1//User1 Position(5.46, 1.37, 2.54)/User2 Position(3.16, 1.06, 3.82)/User3 Position(4.50, 1.28, 3.39)/
