Time : 08-28-17-41-39.3 //TaskState : Task1//User1 Position(4.84, 0.00, 3.15)/User2 Position(1.94, 0.00, 3.65)/User3 Position(4.16, 1.39, 3.97)/
Time : 08-28-17-41-39.5 //TaskState : Task1//User1 Position(2.17, 1.35, 1.51)/User2 Position(1.94, 0.00, 3.65)/User3 Position(4.19, 1.47, 4.01)/
Time : 08-28-17-41-39.6 //TaskState : Task1//User1 Position(3.66, 1.22, 3.87)/User2 Position(3.36, 1.53, 3.49)/User3 Position(4.19, 1.51, 4.04)/
Time : 08-28-17-41-39.9 //TaskState : Task1//User1 Position(3.66, 1.22, 3.87)/User2 Position(3.36, 1.53, 3.49)/User3 Position(4.19, 1.51, 4.05)/
Time : 08-28-17-41-40.0 //TaskState : Task1//User1 Position(3.66, 1.23, 3.86)/User2 Position(3.35, 1.50, 3.45)/User3 Position(4.18, 1.56, 4.09)/
Time : 08-28-17-41-40.5 //TaskState : Task1//User1 Position(3.66, 1.23, 3.86)/User2 Position(3.36, 1.50, 3.45)/User3 Position(4.18, 1.56, 4.10)/
Time : 08-28-17-41-40.6 //TaskState : Task1//User1 Position(3.65, 1.23, 3.83)/User2 Position(3.37, 1.45, 3.38)/User3 Position(4.11, 1.58, 4.15)/
Time : 08-28-17-41-40.7 //TaskState : Task1//User1 Position(3.66, 1.23, 3.83)/User2 Position(3.34, 1.41, 3.36)/User3 Position(4.11, 1.58, 4.15)/
Time : 08-28-17-41-40.8 //TaskState : Task1//User1 Position(3.66, 1.23, 3.83)/User2 Position(3.32, 1.35, 3.34)/User3 Position(4.10, 1.58, 4.15)/
Time : 08-28-17-41-40.9 //TaskState : Task1//User1 Position(3.66, 1.23, 3.83)/User2 Position(3.33, 1.29, 3.31)/User3 Position(4.10, 1.58, 4.15)/
Time : 08-28-17-41-41.0 //TaskState : Task1//User1 Position(3.65, 1.22, 3.83)/User2 Position(3.34, 1.24, 3.29)/User3 Position(4.10, 1.58, 4.14)/
Time : 08-28-17-41-41.2 //TaskState : Task1//User1 Position(3.65, 1.22, 3.83)/User2 Position(3.33, 1.28, 3.30)/User3 Position(4.10, 1.58, 4.13)/
Time : 08-28-17-41-41.3 //TaskState : Task1//User1 Position(3.65, 1.22, 3.83)/User2 Position(3.33, 1.31, 3.31)/User3 Position(4.10, 1.58, 4.13)/
Time : 08-28-17-41-41.4 //TaskState : Task1//User1 Position(3.65, 1.22, 3.84)/User2 Position(3.34, 1.33, 3.30)/User3 Position(4.11, 1.58, 4.13)/
