Time : 08-26-19-36-31.8 //TaskState : Task1//User1 Position(4.84, 0.00, 3.15)/User2 Position(1.94, 0.00, 3.65)/User3 Position(3.92, 1.58, 4.20)/
Time : 08-26-19-37-08.8 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.66, 0.84, 4.73)/User3 Position(3.95, 1.53, 4.24)/
Time : 08-26-19-37-08.9 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.67, 0.84, 4.71)/User3 Position(3.95, 1.53, 4.24)/
Time : 08-26-19-37-09.0 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.68, 0.84, 4.69)/User3 Position(3.95, 1.54, 4.23)/
Time : 08-26-19-37-09.2 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.70, 0.84, 4.67)/User3 Position(3.94, 1.54, 4.23)/
Time : 08-26-19-37-09.3 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.72, 0.84, 4.64)/User3 Position(3.94, 1.55, 4.23)/
Time : 08-26-19-37-09.4 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.73, 0.84, 4.62)/User3 Position(3.93, 1.56, 4.23)/
Time : 08-26-19-37-09.5 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.75, 0.84, 4.60)/User3 Position(3.94, 1.57, 4.23)/
Time : 08-26-19-37-09.6 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.76, 0.84, 4.59)/User3 Position(3.94, 1.58, 4.22)/
Time : 08-26-19-37-09.7 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.77, 0.84, 4.58)/User3 Position(3.94, 1.59, 4.23)/
Time : 08-26-19-37-09.8 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.77, 0.84, 4.59)/User3 Position(3.95, 1.59, 4.23)/
Time : 08-26-19-37-09.9 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.77, 0.84, 4.59)/User3 Position(3.95, 1.59, 4.22)/
Time : 08-26-19-37-10.0 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.77, 0.84, 4.60)/User3 Position(3.95, 1.59, 4.23)/
Time : 08-26-19-37-10.1 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.76, 0.84, 4.62)/User3 Position(3.96, 1.59, 4.23)/
Time : 08-26-19-37-10.3 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.76, 0.84, 4.63)/User3 Position(3.96, 1.58, 4.23)/
Time : 08-26-19-37-10.4 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.76, 0.84, 4.64)/User3 Position(3.97, 1.58, 4.23)/
Time : 08-26-19-37-10.5 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.75, 0.84, 4.65)/User3 Position(3.98, 1.58, 4.23)/
Time : 08-26-19-37-10.6 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.75, 0.84, 4.65)/User3 Position(3.98, 1.58, 4.23)/
Time : 08-26-19-37-10.7 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.75, 0.84, 4.66)/User3 Position(3.98, 1.58, 4.23)/
Time : 08-26-19-37-10.8 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.75, 0.84, 4.66)/User3 Position(3.98, 1.58, 4.24)/
Time : 08-26-19-37-10.9 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.76, 0.83, 4.67)/User3 Position(3.98, 1.58, 4.24)/
Time : 08-26-19-37-11.0 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.76, 0.83, 4.68)/User3 Position(3.98, 1.58, 4.24)/
Time : 08-26-19-37-11.1 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.64, 1.08, 4.44)/User3 Position(3.97, 1.57, 4.24)/
Time : 08-26-19-37-11.2 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.61, 1.22, 4.47)/User3 Position(3.95, 1.57, 4.24)/
Time : 08-26-19-37-11.4 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.59, 1.23, 4.47)/User3 Position(3.93, 1.57, 4.25)/
Time : 08-26-19-37-11.5 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.58, 1.22, 4.47)/User3 Position(3.91, 1.57, 4.27)/
Time : 08-26-19-37-11.6 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.58, 1.23, 4.47)/User3 Position(3.89, 1.56, 4.28)/
Time : 08-26-19-37-11.7 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.59, 1.24, 4.46)/User3 Position(3.87, 1.56, 4.30)/
Time : 08-26-19-37-11.8 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.60, 1.25, 4.46)/User3 Position(3.86, 1.55, 4.31)/
Time : 08-26-19-37-11.9 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.60, 1.24, 4.46)/User3 Position(3.86, 1.55, 4.33)/
Time : 08-26-19-37-12.0 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.60, 1.27, 4.38)/User3 Position(3.86, 1.55, 4.33)/
Time : 08-26-19-37-12.1 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.60, 1.26, 4.39)/User3 Position(3.86, 1.55, 4.33)/
Time : 08-26-19-37-12.2 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.60, 1.25, 4.40)/User3 Position(3.86, 1.56, 4.33)/
Time : 08-26-19-37-12.3 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.60, 1.25, 4.40)/User3 Position(3.87, 1.56, 4.32)/
Time : 08-26-19-37-12.5 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.61, 1.24, 4.40)/User3 Position(3.89, 1.57, 4.28)/
Time : 08-26-19-37-12.6 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.60, 1.22, 4.39)/User3 Position(3.93, 1.58, 4.26)/
Time : 08-26-19-37-12.7 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.60, 1.21, 4.40)/User3 Position(3.96, 1.58, 4.26)/
Time : 08-26-19-37-12.8 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.61, 1.21, 4.40)/User3 Position(3.98, 1.58, 4.26)/
Time : 08-26-19-37-12.9 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.61, 1.21, 4.41)/User3 Position(4.00, 1.59, 4.27)/
Time : 08-26-19-37-13.0 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.61, 1.16, 4.42)/User3 Position(4.02, 1.59, 4.28)/
Time : 08-26-19-37-13.1 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.64, 1.11, 4.43)/User3 Position(4.04, 1.59, 4.30)/
Time : 08-26-19-37-13.2 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.69, 1.11, 4.44)/User3 Position(4.05, 1.59, 4.31)/
Time : 08-26-19-37-13.3 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.72, 1.07, 4.44)/User3 Position(4.05, 1.59, 4.32)/
Time : 08-26-19-37-13.4 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.71, 1.06, 4.44)/User3 Position(4.05, 1.59, 4.32)/
Time : 08-26-19-37-13.6 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.69, 0.96, 4.44)/User3 Position(4.05, 1.58, 4.31)/
Time : 08-26-19-37-13.7 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.65, 0.85, 4.49)/User3 Position(4.03, 1.57, 4.29)/
Time : 08-26-19-37-13.8 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.64, 0.84, 4.57)/User3 Position(4.01, 1.56, 4.27)/
Time : 08-26-19-37-13.9 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.63, 0.84, 4.58)/User3 Position(3.99, 1.56, 4.26)/
Time : 08-26-19-37-14.0 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.63, 0.84, 4.58)/User3 Position(3.98, 1.56, 4.26)/
Time : 08-26-19-37-14.1 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.63, 0.84, 4.58)/User3 Position(3.98, 1.55, 4.25)/
Time : 08-26-19-37-14.2 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.63, 0.84, 4.58)/User3 Position(4.01, 1.54, 4.25)/
Time : 08-26-19-37-14.3 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.63, 0.84, 4.58)/User3 Position(4.04, 1.52, 4.25)/
Time : 08-26-19-37-14.4 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.63, 0.84, 4.58)/User3 Position(4.06, 1.52, 4.26)/
Time : 08-26-19-37-14.5 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.63, 0.84, 4.58)/User3 Position(4.06, 1.52, 4.26)/
Time : 08-26-19-37-14.6 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.63, 0.84, 4.58)/User3 Position(4.05, 1.52, 4.26)/
Time : 08-26-19-37-14.8 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.63, 0.84, 4.58)/User3 Position(4.04, 1.51, 4.26)/
Time : 08-26-19-37-14.9 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.63, 0.84, 4.58)/User3 Position(4.04, 1.52, 4.26)/
Time : 08-26-19-37-15.0 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.63, 0.84, 4.58)/User3 Position(4.03, 1.52, 4.27)/
Time : 08-26-19-37-15.1 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.63, 0.84, 4.58)/User3 Position(4.02, 1.52, 4.26)/
Time : 08-26-19-37-15.2 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.63, 0.84, 4.58)/User3 Position(4.02, 1.53, 4.26)/
Time : 08-26-19-37-15.3 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.63, 0.84, 4.58)/User3 Position(4.01, 1.53, 4.25)/
Time : 08-26-19-37-15.4 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.63, 0.84, 4.58)/User3 Position(4.01, 1.53, 4.24)/
Time : 08-26-19-37-15.5 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.63, 0.84, 4.58)/User3 Position(4.02, 1.53, 4.24)/
Time : 08-26-19-37-15.6 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.63, 0.84, 4.58)/User3 Position(4.02, 1.53, 4.24)/
Time : 08-26-19-37-15.8 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.63, 0.84, 4.58)/User3 Position(4.01, 1.53, 4.23)/
Time : 08-26-19-37-15.9 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.63, 0.84, 4.58)/User3 Position(4.01, 1.53, 4.23)/
Time : 08-26-19-37-16.0 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.63, 0.84, 4.58)/User3 Position(3.99, 1.54, 4.23)/
Time : 08-26-19-37-16.1 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.64, 0.84, 4.59)/User3 Position(3.97, 1.55, 4.22)/
Time : 08-26-19-37-16.2 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.65, 0.84, 4.61)/User3 Position(3.94, 1.54, 4.22)/
Time : 08-26-19-37-16.3 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.67, 0.84, 4.62)/User3 Position(3.92, 1.53, 4.20)/
Time : 08-26-19-37-16.4 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.68, 0.84, 4.64)/User3 Position(3.88, 1.47, 4.18)/
Time : 08-26-19-37-16.5 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.69, 0.85, 4.65)/User3 Position(3.84, 1.39, 4.18)/
Time : 08-26-19-37-16.6 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.71, 0.85, 4.67)/User3 Position(3.80, 1.29, 4.16)/
Time : 08-26-19-37-16.7 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.72, 0.85, 4.68)/User3 Position(3.78, 1.18, 4.15)/
Time : 08-26-19-37-16.9 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.73, 0.85, 4.69)/User3 Position(3.78, 1.10, 4.14)/
Time : 08-26-19-37-17.0 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.73, 0.85, 4.69)/User3 Position(3.77, 1.06, 4.14)/
Time : 08-26-19-37-17.1 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.73, 0.85, 4.69)/User3 Position(3.78, 1.08, 4.13)/
Time : 08-26-19-37-17.2 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.73, 0.85, 4.69)/User3 Position(3.79, 1.17, 4.13)/
Time : 08-26-19-37-17.3 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.73, 0.85, 4.69)/User3 Position(3.80, 1.29, 4.15)/
Time : 08-26-19-37-17.4 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.80, 0.77, 4.36)/User3 Position(3.82, 1.42, 4.18)/
Time : 08-26-19-37-17.5 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.81, 0.81, 4.14)/User3 Position(3.84, 1.50, 4.20)/
Time : 08-26-19-37-17.6 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.82, 0.82, 4.08)/User3 Position(3.85, 1.52, 4.22)/
Time : 08-26-19-37-17.7 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.82, 0.83, 4.01)/User3 Position(3.87, 1.52, 4.23)/
Time : 08-26-19-37-17.8 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.82, 0.83, 3.97)/User3 Position(3.88, 1.53, 4.24)/
Time : 08-26-19-37-17.9 //TaskState : Task1//User1 Position(4.08, 0.86, 2.88)/User2 Position(4.81, 0.83, 3.93)/User3 Position(3.89, 1.53, 4.25)/
