Time : 07-23-17-27-08.9 //TaskState : Task1//User1 Position(4.84, 0.00, 3.15)/User2 Position(1.94, 0.00, 3.65)/User3 Position(4.55, 1.69, 3.85)/
Time : 07-23-17-27-09.0 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(1.94, 0.00, 3.65)/User3 Position(4.54, 1.68, 3.85)/
Time : 07-23-17-27-09.3 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(3.02, 0.98, 4.33)/User3 Position(4.54, 1.68, 3.84)/
Time : 07-23-17-27-09.4 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(3.02, 0.98, 4.33)/User3 Position(4.54, 1.65, 3.84)/
Time : 07-23-17-27-09.9 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(3.02, 0.98, 4.33)/User3 Position(4.53, 1.65, 3.84)/
Time : 07-23-17-27-10.0 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(3.02, 0.97, 4.27)/User3 Position(4.41, 1.66, 3.73)/
Time : 07-23-17-27-10.1 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(3.02, 0.97, 4.26)/User3 Position(4.40, 1.67, 3.72)/
Time : 07-23-17-27-10.2 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(3.04, 0.97, 4.24)/User3 Position(4.40, 1.67, 3.71)/
Time : 07-23-17-27-10.4 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.96, 1.17, 4.02)/User3 Position(4.40, 1.67, 3.71)/
Time : 07-23-17-27-10.5 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.94, 1.25, 3.93)/User3 Position(4.39, 1.67, 3.70)/
Time : 07-23-17-27-10.6 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.88, 1.33, 3.92)/User3 Position(4.38, 1.67, 3.68)/
Time : 07-23-17-27-10.7 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.82, 1.38, 3.94)/User3 Position(4.38, 1.67, 3.65)/
Time : 07-23-17-27-10.8 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.79, 1.40, 3.95)/User3 Position(4.37, 1.67, 3.62)/
Time : 07-23-17-27-10.9 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.78, 1.40, 3.94)/User3 Position(4.37, 1.67, 3.57)/
Time : 07-23-17-27-11.0 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.78, 1.40, 3.94)/User3 Position(4.36, 1.68, 3.54)/
Time : 07-23-17-27-11.1 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.78, 1.40, 3.94)/User3 Position(4.35, 1.68, 3.50)/
Time : 07-23-17-27-11.2 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.76, 1.41, 3.95)/User3 Position(4.34, 1.67, 3.48)/
Time : 07-23-17-27-11.3 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.74, 1.42, 3.96)/User3 Position(4.35, 1.66, 3.47)/
Time : 07-23-17-27-11.4 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.73, 1.44, 3.98)/User3 Position(4.35, 1.65, 3.46)/
Time : 07-23-17-27-11.5 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.72, 1.47, 4.01)/User3 Position(4.36, 1.65, 3.47)/
Time : 07-23-17-27-11.7 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.70, 1.47, 4.06)/User3 Position(4.36, 1.65, 3.47)/
Time : 07-23-17-27-11.8 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.67, 1.46, 4.12)/User3 Position(4.37, 1.64, 3.48)/
Time : 07-23-17-27-11.9 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.66, 1.45, 4.18)/User3 Position(4.37, 1.64, 3.49)/
Time : 07-23-17-27-12.0 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.66, 1.45, 4.24)/User3 Position(4.37, 1.64, 3.50)/
Time : 07-23-17-27-12.1 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.67, 1.45, 4.28)/User3 Position(4.37, 1.64, 3.52)/
Time : 07-23-17-27-12.2 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.70, 1.46, 4.29)/User3 Position(4.37, 1.64, 3.54)/
Time : 07-23-17-27-12.3 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.75, 1.47, 4.31)/User3 Position(4.38, 1.63, 3.56)/
Time : 07-23-17-27-12.4 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.80, 1.47, 4.31)/User3 Position(4.39, 1.63, 3.57)/
Time : 07-23-17-27-12.5 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.85, 1.47, 4.31)/User3 Position(4.39, 1.63, 3.58)/
