Time : 07-23-21-58-07.0 //TaskState : Task1//User1 Position(4.84, 0.00, 3.15)/User2 Position(1.94, 0.00, 3.65)/User3 Position(4.50, 1.65, 3.31)/
Time : 07-23-21-58-07.2 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(1.94, 0.00, 3.65)/User3 Position(4.51, 1.64, 3.33)/
Time : 07-23-21-58-07.3 //TaskState : Task1//User1 Position(0.67, 1.38, 0.00)/User2 Position(2.73, 1.03, 3.86)/User3 Position(4.58, 1.63, 3.38)/
Time : 07-23-21-58-07.4 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(2.70, 1.02, 3.92)/User3 Position(4.62, 1.63, 3.40)/
Time : 07-23-21-58-07.5 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(2.67, 1.02, 4.02)/User3 Position(4.67, 1.62, 3.44)/
Time : 07-23-21-58-07.6 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(2.66, 1.03, 4.09)/User3 Position(4.70, 1.62, 3.47)/
Time : 07-23-21-58-07.7 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(2.66, 1.04, 4.18)/User3 Position(4.75, 1.62, 3.52)/
Time : 07-23-21-58-07.8 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(2.70, 1.03, 4.25)/User3 Position(4.78, 1.61, 3.57)/
Time : 07-23-21-58-07.9 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(2.76, 1.02, 4.28)/User3 Position(4.81, 1.59, 3.65)/
Time : 07-23-21-58-08.0 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(2.82, 1.02, 4.26)/User3 Position(4.84, 1.56, 3.73)/
Time : 07-23-21-58-08.1 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(2.88, 1.01, 4.23)/User3 Position(4.87, 1.53, 3.81)/
Time : 07-23-21-58-08.2 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(2.93, 1.00, 4.19)/User3 Position(4.90, 1.49, 3.89)/
Time : 07-23-21-58-08.3 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(2.98, 1.01, 4.18)/User3 Position(4.93, 1.45, 3.95)/
Time : 07-23-21-58-08.5 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.02, 1.04, 4.17)/User3 Position(4.95, 1.42, 4.00)/
Time : 07-23-21-58-08.6 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.04, 1.07, 4.16)/User3 Position(4.96, 1.39, 4.02)/
Time : 07-23-21-58-08.7 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.05, 1.09, 4.15)/User3 Position(4.96, 1.39, 4.04)/
Time : 07-23-21-58-08.8 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.07, 1.09, 4.13)/User3 Position(4.95, 1.41, 4.03)/
Time : 07-23-21-58-08.9 //TaskState : Task1//User1 Position(0.67, 1.37, 0.00)/User2 Position(3.09, 1.10, 4.11)/User3 Position(4.94, 1.45, 4.01)/
