Time : 08-08-13-41-40.3 //TaskState : Task1//User1 Position(4.84, 0.00, 3.15)/User2 Position(1.94, 0.00, 3.65)/User3 Position(4.48, 1.66, 3.07)/
Time : 08-08-13-41-50.5 //TaskState : Task1//User1 Position(3.23, 1.22, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.46, 1.64, 3.02)/
Time : 08-08-13-41-50.6 //TaskState : Task1//User1 Position(3.20, 1.18, 3.10)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.46, 1.64, 3.02)/
Time : 08-08-13-41-50.7 //TaskState : Task1//User1 Position(3.18, 1.14, 3.11)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.46, 1.64, 3.03)/
Time : 08-08-13-41-50.9 //TaskState : Task1//User1 Position(3.18, 1.14, 3.11)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.46, 1.65, 3.03)/
Time : 08-08-13-41-51.0 //TaskState : Task1//User1 Position(3.12, 1.09, 3.11)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.46, 1.65, 3.03)/
Time : 08-08-13-41-51.1 //TaskState : Task1//User1 Position(3.04, 1.01, 3.12)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.47, 1.66, 3.03)/
Time : 08-08-13-41-51.2 //TaskState : Task1//User1 Position(3.04, 1.01, 3.12)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.47, 1.66, 3.03)/
Time : 08-08-13-41-51.3 //TaskState : Task1//User1 Position(3.04, 1.02, 3.11)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.47, 1.67, 3.02)/
Time : 08-08-13-41-51.4 //TaskState : Task1//User1 Position(3.02, 1.01, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.47, 1.67, 3.02)/
Time : 08-08-13-41-51.5 //TaskState : Task1//User1 Position(3.02, 1.01, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.47, 1.67, 3.02)/
Time : 08-08-13-41-51.6 //TaskState : Task1//User1 Position(3.02, 1.02, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.48, 1.67, 3.02)/
Time : 08-08-13-41-51.7 //TaskState : Task1//User1 Position(3.02, 1.02, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.48, 1.67, 3.02)/
Time : 08-08-13-41-51.9 //TaskState : Task1//User1 Position(3.02, 1.02, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.49, 1.67, 3.02)/
Time : 08-08-13-41-52.0 //TaskState : Task1//User1 Position(3.02, 1.02, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.49, 1.67, 3.01)/
Time : 08-08-13-41-52.1 //TaskState : Task1//User1 Position(3.02, 1.01, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.50, 1.67, 3.01)/
Time : 08-08-13-41-52.2 //TaskState : Task1//User1 Position(3.02, 1.01, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.50, 1.67, 3.01)/
Time : 08-08-13-41-52.3 //TaskState : Task1//User1 Position(3.02, 1.02, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.50, 1.67, 3.01)/
Time : 08-08-13-41-52.4 //TaskState : Task1//User1 Position(3.02, 1.02, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.50, 1.67, 3.00)/
Time : 08-08-13-41-52.5 //TaskState : Task1//User1 Position(3.02, 1.02, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.49, 1.67, 3.00)/
Time : 08-08-13-41-52.6 //TaskState : Task1//User1 Position(3.02, 1.02, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.49, 1.66, 3.00)/
Time : 08-08-13-41-52.7 //TaskState : Task1//User1 Position(3.02, 1.02, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.49, 1.65, 3.00)/
Time : 08-08-13-41-52.9 //TaskState : Task1//User1 Position(3.02, 1.02, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.48, 1.64, 3.00)/
Time : 08-08-13-41-53.0 //TaskState : Task1//User1 Position(3.02, 1.02, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.48, 1.64, 3.00)/
Time : 08-08-13-41-53.1 //TaskState : Task1//User1 Position(3.02, 1.02, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.49, 1.64, 3.00)/
Time : 08-08-13-41-53.2 //TaskState : Task1//User1 Position(3.02, 1.02, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.49, 1.64, 2.99)/
Time : 08-08-13-41-53.3 //TaskState : Task1//User1 Position(3.02, 1.01, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.49, 1.63, 2.98)/
Time : 08-08-13-41-53.4 //TaskState : Task1//User1 Position(3.02, 1.01, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.50, 1.62, 2.97)/
Time : 08-08-13-41-53.5 //TaskState : Task1//User1 Position(3.02, 1.01, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.51, 1.61, 2.96)/
Time : 08-08-13-41-53.6 //TaskState : Task1//User1 Position(3.02, 1.01, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.51, 1.61, 2.96)/
Time : 08-08-13-41-53.7 //TaskState : Task1//User1 Position(3.04, 1.00, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.52, 1.61, 2.95)/
Time : 08-08-13-41-53.9 //TaskState : Task1//User1 Position(3.04, 1.00, 3.09)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.52, 1.61, 2.95)/
Time : 08-08-13-41-54.0 //TaskState : Task1//User1 Position(3.09, 0.97, 3.08)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.53, 1.61, 2.95)/
Time : 08-08-13-41-54.1 //TaskState : Task1//User1 Position(3.15, 0.93, 3.05)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.53, 1.61, 2.95)/
Time : 08-08-13-41-54.2 //TaskState : Task1//User1 Position(3.15, 0.93, 3.05)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.52, 1.61, 2.95)/
Time : 08-08-13-41-54.3 //TaskState : Task1//User1 Position(3.21, 0.90, 3.01)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.51, 1.62, 2.95)/
Time : 08-08-13-41-54.4 //TaskState : Task1//User1 Position(3.22, 0.89, 2.96)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.50, 1.62, 2.95)/
Time : 08-08-13-41-54.5 //TaskState : Task1//User1 Position(3.22, 0.89, 2.96)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.47, 1.63, 2.96)/
Time : 08-08-13-41-54.6 //TaskState : Task1//User1 Position(3.19, 0.90, 2.92)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.44, 1.63, 2.98)/
Time : 08-08-13-41-54.7 //TaskState : Task1//User1 Position(3.13, 0.90, 2.88)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.41, 1.64, 3.01)/
Time : 08-08-13-41-54.8 //TaskState : Task1//User1 Position(3.13, 0.90, 2.88)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.41, 1.63, 3.06)/
Time : 08-08-13-41-55.0 //TaskState : Task1//User1 Position(3.03, 0.89, 2.79)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.42, 1.63, 3.12)/
Time : 08-08-13-41-55.1 //TaskState : Task1//User1 Position(2.94, 0.88, 2.71)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.44, 1.63, 3.18)/
Time : 08-08-13-41-55.2 //TaskState : Task1//User1 Position(2.94, 0.88, 2.71)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.46, 1.62, 3.25)/
Time : 08-08-13-41-55.3 //TaskState : Task1//User1 Position(2.89, 0.89, 2.67)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.49, 1.61, 3.33)/
Time : 08-08-13-41-55.4 //TaskState : Task1//User1 Position(2.87, 0.89, 2.67)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.50, 1.60, 3.42)/
Time : 08-08-13-41-55.5 //TaskState : Task1//User1 Position(2.87, 0.89, 2.67)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.51, 1.60, 3.50)/
Time : 08-08-13-41-55.6 //TaskState : Task1//User1 Position(2.86, 0.89, 2.71)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.50, 1.61, 3.56)/
Time : 08-08-13-41-55.7 //TaskState : Task1//User1 Position(2.83, 0.89, 2.79)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.48, 1.61, 3.63)/
Time : 08-08-13-41-55.8 //TaskState : Task1//User1 Position(2.83, 0.89, 2.79)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.46, 1.61, 3.69)/
Time : 08-08-13-41-56.0 //TaskState : Task1//User1 Position(2.79, 0.89, 2.87)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.43, 1.60, 3.76)/
Time : 08-08-13-41-56.1 //TaskState : Task1//User1 Position(2.77, 0.89, 2.93)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.39, 1.60, 3.83)/
Time : 08-08-13-41-56.2 //TaskState : Task1//User1 Position(2.77, 0.89, 2.93)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.34, 1.61, 3.91)/
Time : 08-08-13-41-56.3 //TaskState : Task1//User1 Position(2.75, 0.88, 2.96)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.29, 1.61, 3.98)/
Time : 08-08-13-41-56.4 //TaskState : Task1//User1 Position(2.64, 1.03, 2.97)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.24, 1.61, 4.04)/
Time : 08-08-13-41-56.5 //TaskState : Task1//User1 Position(2.64, 1.03, 2.97)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.20, 1.61, 4.09)/
Time : 08-08-13-41-56.6 //TaskState : Task1//User1 Position(2.62, 1.04, 2.98)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.14, 1.60, 4.15)/
Time : 08-08-13-41-56.7 //TaskState : Task1//User1 Position(2.62, 1.04, 2.98)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.08, 1.60, 4.20)/
Time : 08-08-13-41-56.8 //TaskState : Task1//User1 Position(2.65, 0.97, 2.98)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.04, 1.61, 4.23)/
Time : 08-08-13-41-56.9 //TaskState : Task1//User1 Position(2.65, 0.97, 2.98)/User2 Position(5.43, 0.24, 4.59)/User3 Position(4.01, 1.62, 4.24)/
Time : 08-08-13-41-57.1 //TaskState : Task1//User1 Position(2.67, 1.01, 2.85)/User2 Position(5.43, 0.24, 4.59)/User3 Position(3.98, 1.62, 4.25)/
Time : 08-08-13-41-57.2 //TaskState : Task1//User1 Position(2.62, 0.99, 2.69)/User2 Position(5.43, 0.24, 4.59)/User3 Position(3.96, 1.63, 4.27)/
Time : 08-08-13-41-57.3 //TaskState : Task1//User1 Position(2.62, 0.99, 2.69)/User2 Position(5.43, 0.24, 4.59)/User3 Position(3.93, 1.64, 4.28)/
Time : 08-08-13-41-57.4 //TaskState : Task1//User1 Position(2.57, 1.02, 2.59)/User2 Position(5.43, 0.24, 4.59)/User3 Position(3.89, 1.65, 4.30)/
