Time : 08-28-15-39-12.6 //TaskState : Task1//User1 Position(3.93, 1.20, 3.48)/User2 Position(4.09, 0.88, 2.82)/User3 Position(4.11, 1.66, 4.08)/
Time : 08-28-15-39-12.7 //TaskState : Task1//User1 Position(3.94, 1.20, 3.49)/User2 Position(4.08, 0.89, 2.81)/User3 Position(4.11, 1.66, 4.08)/
Time : 08-28-15-39-12.8 //TaskState : Task1//User1 Position(3.94, 1.20, 3.49)/User2 Position(4.08, 0.89, 2.81)/User3 Position(4.11, 1.65, 4.07)/
Time : 08-28-15-39-12.9 //TaskState : Task1//User1 Position(3.94, 1.20, 3.49)/User2 Position(4.08, 0.89, 2.82)/User3 Position(4.11, 1.65, 4.07)/
Time : 08-28-15-39-13.1 //TaskState : Task1//User1 Position(3.94, 1.20, 3.49)/User2 Position(4.08, 0.89, 2.82)/User3 Position(4.11, 1.65, 4.07)/
Time : 08-28-15-39-13.2 //TaskState : Task1//User1 Position(3.94, 1.20, 3.49)/User2 Position(4.08, 0.89, 2.82)/User3 Position(4.11, 1.65, 4.07)/
Time : 08-28-15-39-13.3 //TaskState : Task1//User1 Position(3.94, 1.20, 3.49)/User2 Position(4.08, 0.89, 2.82)/User3 Position(4.11, 1.66, 4.07)/
Time : 08-28-15-39-13.4 //TaskState : Task1//User1 Position(3.94, 1.20, 3.49)/User2 Position(4.08, 0.89, 2.82)/User3 Position(4.10, 1.66, 4.07)/
Time : 08-28-15-39-13.5 //TaskState : Task1//User1 Position(3.94, 1.21, 3.52)/User2 Position(4.08, 0.89, 2.82)/User3 Position(4.10, 1.66, 4.07)/
Time : 08-28-15-39-13.6 //TaskState : Task1//User1 Position(3.94, 1.21, 3.53)/User2 Position(4.08, 0.89, 2.82)/User3 Position(4.09, 1.66, 4.07)/
Time : 08-28-15-39-13.7 //TaskState : Task1//User1 Position(3.93, 1.20, 3.51)/User2 Position(4.08, 0.89, 2.82)/User3 Position(4.09, 1.66, 4.07)/
Time : 08-28-15-39-13.8 //TaskState : Task1//User1 Position(3.93, 1.21, 3.52)/User2 Position(4.08, 0.89, 2.82)/User3 Position(4.09, 1.66, 4.07)/
Time : 08-28-15-39-13.9 //TaskState : Task1//User1 Position(3.92, 1.22, 3.52)/User2 Position(4.08, 0.89, 2.82)/User3 Position(4.08, 1.66, 4.07)/
Time : 08-28-15-39-14.1 //TaskState : Task1//User1 Position(3.92, 1.23, 3.52)/User2 Position(4.08, 0.89, 2.82)/User3 Position(4.07, 1.66, 4.08)/
Time : 08-28-15-39-14.2 //TaskState : Task1//User1 Position(3.91, 1.25, 3.51)/User2 Position(4.08, 0.89, 2.82)/User3 Position(4.07, 1.66, 4.08)/
Time : 08-28-15-39-14.3 //TaskState : Task1//User1 Position(3.91, 1.27, 3.50)/User2 Position(4.08, 0.89, 2.82)/User3 Position(4.06, 1.66, 4.08)/
Time : 08-28-15-39-14.4 //TaskState : Task1//User1 Position(3.90, 1.28, 3.51)/User2 Position(4.08, 0.89, 2.82)/User3 Position(4.06, 1.66, 4.08)/
Time : 08-28-15-39-14.5 //TaskState : Task1//User1 Position(3.89, 1.27, 3.46)/User2 Position(4.08, 0.89, 2.82)/User3 Position(4.07, 1.65, 4.07)/
Time : 08-28-15-39-14.6 //TaskState : Task1//User1 Position(3.88, 1.26, 3.45)/User2 Position(4.08, 0.89, 2.82)/User3 Position(4.08, 1.66, 4.07)/
Time : 08-28-15-39-14.7 //TaskState : Task1//User1 Position(3.87, 1.26, 3.45)/User2 Position(4.08, 0.89, 2.82)/User3 Position(4.09, 1.66, 4.06)/
Time : 08-28-15-39-14.8 //TaskState : Task1//User1 Position(3.88, 1.26, 3.44)/User2 Position(4.08, 0.89, 2.82)/User3 Position(4.10, 1.66, 4.05)/
Time : 08-28-15-39-14.9 //TaskState : Task1//User1 Position(3.88, 1.26, 3.44)/User2 Position(4.07, 0.88, 2.79)/User3 Position(4.11, 1.66, 4.05)/
Time : 08-28-15-39-15.1 //TaskState : Task1//User1 Position(3.88, 1.26, 3.44)/User2 Position(4.07, 0.87, 2.76)/User3 Position(4.13, 1.66, 4.05)/
Time : 08-28-15-39-15.2 //TaskState : Task1//User1 Position(3.88, 1.26, 3.45)/User2 Position(4.06, 0.86, 2.73)/User3 Position(4.13, 1.66, 4.05)/
Time : 08-28-15-39-15.3 //TaskState : Task1//User1 Position(3.90, 1.24, 3.44)/User2 Position(4.05, 0.85, 2.69)/User3 Position(4.14, 1.66, 4.05)/
Time : 08-28-15-39-15.4 //TaskState : Task1//User1 Position(3.93, 1.22, 3.42)/User2 Position(4.04, 0.84, 2.67)/User3 Position(4.14, 1.66, 4.05)/
Time : 08-28-15-39-15.5 //TaskState : Task1//User1 Position(3.92, 1.24, 3.42)/User2 Position(4.04, 0.84, 2.64)/User3 Position(4.14, 1.66, 4.05)/
Time : 08-28-15-39-15.6 //TaskState : Task1//User1 Position(3.92, 1.25, 3.42)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.14, 1.66, 4.05)/
Time : 08-28-15-39-15.7 //TaskState : Task1//User1 Position(3.92, 1.25, 3.43)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.14, 1.66, 4.05)/
Time : 08-28-15-39-15.8 //TaskState : Task1//User1 Position(3.91, 1.25, 3.42)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.14, 1.65, 4.05)/
Time : 08-28-15-39-15.9 //TaskState : Task1//User1 Position(3.91, 1.25, 3.42)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.13, 1.66, 4.05)/
